Country code	Sector code	Area	Production	Green water intensity	Blue water intensity	Grey water intensity	Total green water	Total blue water	Total grey water
"LTU"	"foil"	"0"	"96,286"	"0"	"0"	"0"	"0"	"0"	"0"
"LTU"	"dair"	"0"	"1,600,886"	"0"	"2"	"0"	"0"	"3"	"0"
"LTU"	"mmll"	"0"	"24,941"	"0"	"2"	"0"	"0"	"0"	"0"
"LTU"	"wmll"	"0"	"630,905"	"0"	"2"	"0"	"0"	"1"	"0"
"LTU"	"gmll"	"0"	"91,336"	"0"	"2"	"0"	"0"	"0"	"0"
"LTU"	"sref"	"0"	"381,182"	"0"	"1"	"0"	"0"	"0"	"0"
"LTU"	"food"	"0"	"440,859"	"0"	"2"	"0"	"0"	"1"	"0"
"LTU"	"beve"	"0"	"358,229"	"0"	"8"	"0"	"0"	"3"	"0"
"LUX"	"maiz"	"90"	"565"	"496"	"0"	"46"	"0"	"0"	"0"
"LUX"	"whea"	"18,870"	"113,071"	"614"	"0"	"202"	"69"	"0"	"23"
"LUX"	"ocer"	"7,340"	"40,600"	"348"	"0"	"142"	"14"	"0"	"6"
"LUX"	"puls"	"410"	"1,540"	"756"	"0"	"1"	"1"	"0"	"0"
"LUX"	"oils"	"3,390"	"10,951"	"1,475"	"0"	"96"	"16"	"0"	"1"
"LUX"	"ipot"	"630"	"16,211"	"118"	"0"	"42"	"2"	"0"	"1"
"LUX"	"leaf"	"40"	"695"	"158"	"14"	"42"	"0"	"0"	"0"
"LUX"	"vege"	"60"	"1,219"	"187"	"14"	"60"	"0"	"0"	"0"
"LUX"	"nuts"	"10"	"30"	"3,120"	"0"	"0"	"0"	"0"	"0"
"LUX"	"frui"	"1,590"	"20,648"	"335"	"36"	"146"	"7"	"1"	"3"
"LUX"	"catt"	"0"	"9,955"	"5,364"	"87"	"641"	"53"	"1"	"6"
"LUX"	"milk"	"0"	"410,892"	"487"	"24"	"74"	"200"	"10"	"30"
"LUX"	"poul"	"0"	"286"	"1,169"	"27"	"292"	"0"	"0"	"0"
"LUX"	"eggs"	"0"	"2,077"	"1,082"	"35"	"255"	"2"	"0"	"1"
"LUX"	"smlr"	"0"	"49"	"3,834"	"349"	"13,336"	"0"	"0"	"1"
"LUX"	"oliv"	"0"	"13,458"	"2,989"	"203"	"394"	"40"	"3"	"5"
"LUX"	"meat"	"0"	"2,703"	"0"	"0"	"0"	"0"	"0"	"0"
"LUX"	"fveg"	"0"	"18,952"	"0"	"2"	"0"	"0"	"0"	"0"
"LUX"	"foil"	"0"	"2,179"	"0"	"0"	"0"	"0"	"0"	"0"
"LUX"	"dair"	"0"	"70,173"	"0"	"2"	"0"	"0"	"0"	"0"
"LUX"	"mmll"	"0"	"762"	"0"	"2"	"0"	"0"	"0"	"0"
"LUX"	"wmll"	"0"	"140,288"	"0"	"2"	"0"	"0"	"0"	"0"
"LUX"	"gmll"	"0"	"6,130"	"0"	"2"	"0"	"0"	"0"	"0"
"LUX"	"sref"	"0"	"352"	"0"	"1"	"0"	"0"	"0"	"0"
"LUX"	"pcof"	"0"	"606"	"0"	"5"	"0"	"0"	"0"	"0"
"LUX"	"food"	"0"	"10,648"	"0"	"2"	"0"	"0"	"0"	"0"
"LUX"	"beve"	"0"	"42,691"	"0"	"8"	"0"	"0"	"0"	"0"
"LVA"	"whea"	"535,500"	"1,737,900"	"1,516"	"0"	"113"	"2,635"	"0"	"197"
"LVA"	"ocer"	"118,700"	"319,300"	"1,378"	"1"	"118"	"440"	"0"	"38"
"LVA"	"puls"	"11,800"	"104,400"	"1,376"	"0"	"580"	"144"	"0"	"61"
"LVA"	"oils"	"122,700"	"237,609"	"3,368"	"0"	"5,327"	"800"	"0"	"1,266"
"LVA"	"ipot"	"9,900"	"426,900"	"220"	"0"	"75"	"94"	"0"	"32"
"LVA"	"leaf"	"1,000"	"62,374"	"447"	"0"	"106"	"28"	"0"	"7"
"LVA"	"vege"	"1,200"	"80,453"	"471"	"3"	"126"	"38"	"0"	"10"
"LVA"	"cott"	"0"	"0"	""	""	""	"0"	"0"	"0"
"LVA"	"frui"	"6,300"	"18,650"	"973"	"1"	"31"	"18"	"0"	"1"
"LVA"	"catt"	"0"	"17,475"	"5,680"	"136"	"188"	"99"	"2"	"3"
"LVA"	"milk"	"0"	"982,870"	"977"	"19"	"86"	"960"	"19"	"85"
"LVA"	"poul"	"0"	"33,830"	"8,349"	"55"	"880"	"282"	"2"	"30"
"LVA"	"eggs"	"0"	"49,684"	"7,141"	"56"	"755"	"355"	"3"	"38"
"LVA"	"smlr"	"0"	"936"	"5,136"	"209"	"26"	"5"	"0"	"0"
"LVA"	"oliv"	"0"	"40,956"	"8,605"	"186"	"978"	"352"	"8"	"40"
"LVA"	"aqua"	"0"	"3"	"1,629"	"179"	"166"	"0"	"0"	"0"
"LVA"	"fish"	"0"	"116"	"0"	"0"	"0"	"0"	"0"	"0"
"LVA"	"meat"	"0"	"71,615"	"0"	"0"	"0"	"0"	"0"	"0"
"LVA"	"fsea"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"
"LVA"	"fveg"	"0"	"10,995"	"0"	"2"	"0"	"0"	"0"	"0"
"LVA"	"foil"	"0"	"66,230"	"0"	"0"	"0"	"0"	"0"	"0"
"LVA"	"dair"	"0"	"734,842"	"0"	"2"	"0"	"0"	"1"	"0"
"LVA"	"wmll"	"0"	"231,410"	"0"	"2"	"0"	"0"	"0"	"0"
"LVA"	"gmll"	"0"	"124,892"	"0"	"2"	"0"	"0"	"0"	"0"
"LVA"	"sref"	"0"	"3,588"	"0"	"1"	"0"	"0"	"0"	"0"
"LVA"	"food"	"0"	"77,059"	"0"	"2"	"0"	"0"	"0"	"0"
"LVA"	"beve"	"0"	"188,381"	"0"	"8"	"0"	"0"	"1"	"0"
"MAR"	"maiz"	"148,178"	"118,392"	"3,541"	"3,183"	"242"	"419"	"377"	"29"
"MAR"	"sorg"	"5,598"	"7,970"	"3,536"	"262"	"139"	"28"	"2"	"1"
"MAR"	"rice"	"8,091"	"68,929"	"305"	"1,332"	"178"	"21"	"92"	"12"
"MAR"	"whea"	"4,407,208"	"10,171,642"	"3,020"	"176"	"116"	"30,716"	"1,794"	"1,175"
"MAR"	"ocer"	"19,413"	"27,624"	"2,019"	"945"	"128"	"56"	"26"	"4"
"MAR"	"puls"	"428,073"	"349,383"	"3,311"	"696"	"940"	"1,157"	"243"	"328"
"MAR"	"gnut"	"12,850"	"32,152"	"809"	"1,134"	"28"	"26"	"36"	"1"
"MAR"	"oils"	"1,070,824"	"1,603,436"	"1,078"	"3,836"	"42"	"1,728"	"6,150"	"67"
"MAR"	"ipot"	"62,033"	"1,869,149"	"134"	"32"	"24"	"250"	"60"	"45"
"MAR"	"spot"	"837"	"18,120"	"251"	"64"	"30"	"5"	"1"	"1"
"MAR"	"root"	"22"	"144"	"1,937"	"964"	"128"	"0"	"0"	"0"
"MAR"	"leaf"	"17,995"	"441,220"	"376"	"769"	"73"	"166"	"339"	"32"
"MAR"	"vege"	"145,958"	"4,078,504"	"1,308"	"525"	"37"	"5,334"	"2,143"	"151"
"MAR"	"sugr"	"62,706"	"4,326,628"	"124"	"320"	"76"	"534"	"1,385"	"327"
"MAR"	"toba"	"332"	"1,030"	"1,573"	"869"	"356"	"2"	"1"	"0"
"MAR"	"cott"	"5,569"	"2,020"	"3,631"	"1,674"	"561"	"7"	"3"	"1"
"MAR"	"nuts"	"193,957"	"184,040"	"7,787"	"2,071"	"653"	"1,433"	"381"	"120"
"MAR"	"bana"	"8,412"	"319,950"	"110"	"197"	"17"	"35"	"63"	"5"
"MAR"	"frui"	"441,734"	"5,816,792"	"1,250"	"1,712"	"163"	"7,269"	"9,956"	"951"
"MAR"	"ocrp"	"35,836"	"157,546"	"2,372"	"873"	"543"	"374"	"137"	"85"
"MAR"	"catt"	"0"	"281,600"	"13,244"	"320"	"125"	"3,729"	"90"	"35"
"MAR"	"milk"	"0"	"2,637,228"	"2,590"	"164"	"88"	"6,830"	"433"	"232"
"MAR"	"poul"	"0"	"774,973"	"7,583"	"452"	"347"	"5,877"	"350"	"269"
"MAR"	"eggs"	"0"	"397,433"	"6,538"	"431"	"302"	"2,598"	"171"	"120"
"MAR"	"smlr"	"0"	"273,535"	"7,410"	"295"	"113"	"2,027"	"81"	"31"
"MAR"	"oliv"	"0"	"84,581"	"22,269"	"4,127"	"716"	"1,884"	"349"	"61"
"MAR"	"aqua"	"0"	"30"	"1,629"	"179"	"166"	"0"	"0"	"0"
"MAR"	"fish"	"0"	"1,362"	"0"	"0"	"0"	"0"	"0"	"0"
"MAR"	"meat"	"0"	"109,522"	"0"	"0"	"0"	"0"	"0"	"0"
"MAR"	"fsea"	"0"	"38"	"0"	"0"	"0"	"0"	"0"	"0"
"MAR"	"fveg"	"0"	"710,703"	"0"	"2"	"0"	"0"	"1"	"0"
"MAR"	"foil"	"0"	"237,242"	"0"	"0"	"0"	"0"	"0"	"0"
"MAR"	"dair"	"0"	"1,236,572"	"0"	"2"	"0"	"0"	"2"	"0"
"MAR"	"mmll"	"0"	"1,138,075"	"0"	"2"	"0"	"0"	"2"	"0"
"MAR"	"rmll"	"0"	"40,555"	"0"	"2"	"0"	"0"	"0"	"0"
"MAR"	"wmll"	"0"	"6,175,000"	"0"	"2"	"0"	"0"	"10"	"0"
"MAR"	"gmll"	"0"	"2,316,701"	"0"	"2"	"0"	"0"	"4"	"0"
"MAR"	"sref"	"0"	"2,399,312"	"0"	"1"	"0"	"0"	"2"	"0"
"MAR"	"pcof"	"0"	"12,984"	"0"	"5"	"0"	"0"	"0"	"0"
"MAR"	"food"	"0"	"557,111"	"0"	"2"	"0"	"0"	"1"	"0"
"MAR"	"beve"	"0"	"175,097"	"0"	"8"	"0"	"0"	"1"	"0"
"MDA"	"maiz"	"489,125"	"2,073,775"	"1,244"	"115"	"5"	"2,580"	"238"	"10"
"MDA"	"sorg"	"1,159"	"4,628"	"3,653"	"0"	"356"	"17"	"0"	"2"
"MDA"	"whea"	"436,278"	"1,338,074"	"1,147"	"12"	"17"	"1,534"	"16"	"23"
"MDA"	"ocer"	"2,289"	"4,642"	"5,034"	"156"	"694"	"23"	"1"	"3"
"MDA"	"puls"	"38,216"	"46,668"	"1,731"	"54"	"0"	"81"	"2"	"0"
"MDA"	"oils"	"432,720"	"932,017"	"3,151"	"2"	"296"	"2,937"	"1"	"276"
"MDA"	"ipot"	"18,946"	"174,774"	"409"	"211"	"0"	"71"	"37"	"0"
"MDA"	"leaf"	"8,738"	"110,094"	"291"	"190"	"13"	"32"	"21"	"1"
"MDA"	"vege"	"20,872"	"169,091"	"503"	"338"	"31"	"85"	"57"	"5"
"MDA"	"sugr"	"18,962"	"707,137"	"608"	"94"	"143"	"430"	"66"	"101"
"MDA"	"toba"	"366"	"692"	"2,351"	"0"	"389"	"2"	"0"	"0"
"MDA"	"nuts"	"19,802"	"33,785"	"3,529"	"91"	"0"	"119"	"3"	"0"
"MDA"	"frui"	"226,262"	"1,650,183"	"1,976"	"96"	"0"	"3,260"	"159"	"0"
"MDA"	"catt"	"0"	"8,052"	"6,623"	"568"	"73"	"53"	"5"	"1"
"MDA"	"milk"	"0"	"412,401"	"1,077"	"98"	"21"	"444"	"40"	"9"
"MDA"	"poul"	"0"	"45,695"	"5,907"	"368"	"126"	"270"	"17"	"6"
"MDA"	"eggs"	"0"	"37,973"	"6,726"	"442"	"141"	"255"	"17"	"5"
"MDA"	"smlr"	"0"	"3,743"	"8,691"	"390"	"72"	"33"	"1"	"0"
"MDA"	"oliv"	"0"	"70,571"	"28,697"	"1,023"	"407"	"2,025"	"72"	"29"
"MDA"	"aqua"	"0"	"12"	"1,629"	"179"	"166"	"0"	"0"	"0"
"MDA"	"meat"	"0"	"108,094"	"0"	"0"	"0"	"0"	"0"	"0"
"MDA"	"fveg"	"0"	"67,413"	"0"	"2"	"0"	"0"	"0"	"0"
"MDA"	"foil"	"0"	"125,399"	"0"	"0"	"0"	"0"	"0"	"0"
"MDA"	"dair"	"0"	"172,241"	"0"	"2"	"0"	"0"	"0"	"0"
"MDA"	"mmll"	"0"	"318,409"	"0"	"2"	"0"	"0"	"1"	"0"
"MDA"	"rmll"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"
"MDA"	"wmll"	"0"	"62,979"	"0"	"2"	"0"	"0"	"0"	"0"
"MDA"	"gmll"	"0"	"3,003"	"0"	"2"	"0"	"0"	"0"	"0"
"MDA"	"sref"	"0"	"326,294"	"0"	"1"	"0"	"0"	"0"	"0"
"MDA"	"food"	"0"	"155,731"	"0"	"2"	"0"	"0"	"0"	"0"
"MDA"	"beve"	"0"	"330,270"	"0"	"8"	"0"	"0"	"2"	"0"
"MDG"	"maiz"	"124,753"	"215,000"	"4,322"	"0"	"0"	"929"	"0"	"0"
"MDG"	"sorg"	"2,309"	"1,333"	"9,298"	"0"	"0"	"12"	"0"	"0"
"MDG"	"rice"	"786,265"	"4,030,000"	"2,546"	"784"	"5"	"10,260"	"3,160"	"20"
"MDG"	"whea"	"2,085"	"6,322"	"1,679"	"0"	"13"	"11"	"0"	"0"
"MDG"	"puls"	"137,189"	"146,238"	"2,550"	"0"	"0"	"373"	"0"	"0"
"MDG"	"gnut"	"81,708"	"58,299"	"6,035"	"0"	"0"	"352"	"0"	"0"
"MDG"	"oils"	"47,530"	"113,277"	"4,229"	"27"	"10"	"479"	"3"	"1"
"MDG"	"cass"	"314,255"	"2,682,813"	"1,112"	"0"	"0"	"2,983"	"0"	"0"
"MDG"	"ipot"	"42,819"	"257,379"	"1,185"	"0"	"33"	"305"	"0"	"8"
"MDG"	"spot"	"131,551"	"1,088,922"	"1,153"	"1"	"0"	"1,256"	"1"	"0"
"MDG"	"root"	"37,615"	"230,164"	"2,989"	"217"	"7"	"688"	"50"	"2"
"MDG"	"leaf"	"1,634"	"21,793"	"1,257"	"15"	"0"	"27"	"0"	"0"
"MDG"	"vege"	"50,598"	"460,982"	"4,052"	"26"	"0"	"1,868"	"12"	"0"
"MDG"	"sugr"	"98,319"	"3,142,902"	"287"	"38"	"4"	"902"	"119"	"13"
"MDG"	"toba"	"1,042"	"889"	"4,778"	"0"	"227"	"4"	"0"	"0"
"MDG"	"cott"	"40,392"	"39,353"	"8,723"	"45"	"0"	"343"	"2"	"0"
"MDG"	"nuts"	"25,976"	"16,394"	"18,304"	"0"	"0"	"300"	"0"	"0"
"MDG"	"bana"	"74,309"	"383,522"	"1,805"	"0"	"0"	"692"	"0"	"0"
"MDG"	"plan"	"0"	"9"	"1,805"	"0"	"0"	"0"	"0"	"0"
"MDG"	"frui"	"222,259"	"895,672"	"1,654"	"0"	"0"	"1,481"	"0"	"0"
"MDG"	"teal"	"4,242"	"387"	"6,793"	"0"	"0"	"3"	"0"	"0"
"MDG"	"coff"	"104,434"	"57,451"	"35,420"	"0"	"0"	"2,035"	"0"	"0"
"MDG"	"coco"	"13,644"	"11,249"	"10,923"	"0"	"0"	"123"	"0"	"0"
"MDG"	"ocrp"	"160,948"	"37,564"	"5,341"	"526"	"0"	"201"	"20"	"0"
"MDG"	"catt"	"0"	"175,962"	"13,729"	"161"	"5"	"2,416"	"28"	"1"
"MDG"	"milk"	"0"	"544,956"	"1,329"	"117"	"8"	"724"	"64"	"4"
"MDG"	"poul"	"0"	"83,869"	"5,121"	"962"	"63"	"429"	"81"	"5"
"MDG"	"eggs"	"0"	"22,500"	"5,179"	"890"	"78"	"117"	"20"	"2"
"MDG"	"smlr"	"0"	"13,511"	"6,313"	"242"	"0"	"85"	"3"	"0"
"MDG"	"oliv"	"0"	"78,321"	"30,553"	"1,171"	"401"	"2,393"	"92"	"31"
"MDG"	"aqua"	"0"	"80"	"1,629"	"179"	"166"	"0"	"0"	"0"
"MDG"	"fish"	"0"	"129"	"0"	"0"	"0"	"0"	"0"	"0"
"MDG"	"meat"	"0"	"51,556"	"0"	"0"	"0"	"0"	"0"	"0"
"MDG"	"fveg"	"0"	"259,307"	"0"	"2"	"0"	"0"	"0"	"0"
"MDG"	"foil"	"0"	"29,089"	"0"	"0"	"0"	"0"	"0"	"0"
"MDG"	"dair"	"0"	"1,639"	"0"	"2"	"0"	"0"	"0"	"0"
"MDG"	"mmll"	"0"	"144,567"	"0"	"2"	"0"	"0"	"0"	"0"
"MDG"	"rmll"	"0"	"2,445,504"	"0"	"2"	"0"	"0"	"4"	"0"
"MDG"	"wmll"	"0"	"5,510"	"0"	"2"	"0"	"0"	"0"	"0"
"MDG"	"gmll"	"0"	"3,970"	"0"	"2"	"0"	"0"	"0"	"0"
"MDG"	"sref"	"0"	"210,618"	"0"	"1"	"0"	"0"	"0"	"0"
"MDG"	"pcof"	"0"	"1,619"	"0"	"5"	"0"	"0"	"0"	"0"
"MDG"	"food"	"0"	"105,759"	"0"	"2"	"0"	"0"	"0"	"0"
"MDG"	"beve"	"0"	"169,245"	"0"	"8"	"0"	"0"	"1"	"0"
"MDV"	"maiz"	"34"	"147"	"1,391"	"119"	"285"	"0"	"0"	"0"
"MDV"	"sorg"	"53"	"57"	"1,031"	"20"	"29"	"0"	"0"	"0"
"MDV"	"puls"	"116"	"104"	"2,269"	"256"	"665"	"0"	"0"	"0"
"MDV"	"oils"	"53"	"225"	"2,942"	"2"	"18"	"1"	"0"	"0"
"MDV"	"cass"	"4"	"4"	"2,421"	"310"	"253"	"0"	"0"	"0"
"MDV"	"spot"	"4"	"4"	"3,623"	"971"	"589"	"0"	"0"	"0"
"MDV"	"root"	"423"	"2,179"	"2,421"	"310"	"253"	"5"	"1"	"1"
"MDV"	"vege"	"2,853"	"2,561"	"578"	"58"	"59"	"1"	"0"	"0"
"MDV"	"nuts"	"468"	"2,174"	"2,606"	"129"	"341"	"6"	"0"	"1"
"MDV"	"bana"	"12"	"334"	"1,386"	"261"	"103"	"0"	"0"	"0"
"MDV"	"frui"	"564"	"4,058"	"1,386"	"272"	"105"	"6"	"1"	"0"
"MDV"	"ocrp"	"11"	"10"	"4,681"	"1,254"	"761"	"0"	"0"	"0"
"MDV"	"aqua"	"0"	"1"	"1,629"	"179"	"166"	"0"	"0"	"0"
"MDV"	"fish"	"0"	"143"	"0"	"0"	"0"	"0"	"0"	"0"
"MDV"	"foil"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"
"MDV"	"mmll"	"0"	"274"	"0"	"2"	"0"	"0"	"0"	"0"
"MDV"	"wmll"	"0"	"19"	"0"	"2"	"0"	"0"	"0"	"0"
"MDV"	"gmll"	"0"	"72"	"0"	"2"	"0"	"0"	"0"	"0"
"MDV"	"sref"	"0"	"2,597"	"0"	"1"	"0"	"0"	"0"	"0"
"MDV"	"food"	"0"	"26"	"0"	"2"	"0"	"0"	"0"	"0"
"MEX"	"maiz"	"7,122,562"	"27,169,976"	"1,852"	"62"	"357"	"50,319"	"1,685"	"9,700"
"MEX"	"sorg"	"1,300,542"	"4,531,318"	"442"	"0"	"9"	"2,003"	"0"	"41"
"MEX"	"rice"	"45,150"	"436,075"	"1,636"	"460"	"214"	"713"	"201"	"93"
"MEX"	"whea"	"893,458"	"3,952,087"	"858"	"786"	"75"	"3,391"	"3,106"	"296"
"MEX"	"ocer"	"64,623"	"131,832"	"1,542"	"1,265"	"56"	"203"	"167"	"7"
"MEX"	"puls"	"1,829,868"	"1,690,502"	"3,160"	"131"	"322"	"5,342"	"222"	"545"
"MEX"	"gnut"	"52,046"	"91,109"	"2,913"	"0"	"35"	"265"	"0"	"3"
"MEX"	"oils"	"595,051"	"3,555,824"	"2,940"	"215"	"117"	"10,454"	"765"	"415"
"MEX"	"cass"	"2,000"	"30,543"	"546"	"0"	"22"	"17"	"0"	"1"
"MEX"	"ipot"	"60,303"	"1,802,592"	"138"	"112"	"13"	"249"	"202"	"23"
"MEX"	"spot"	"3,334"	"67,486"	"232"	"46"	"15"	"16"	"3"	"1"
"MEX"	"root"	"7,294"	"243,862"	"1,594"	"4"	"71"	"389"	"1"	"17"
"MEX"	"leaf"	"160,107"	"3,783,101"	"179"	"86"	"74"	"677"	"324"	"278"
"MEX"	"vege"	"543,703"	"12,395,189"	"651"	"298"	"160"	"8,063"	"3,688"	"1,987"
"MEX"	"sugr"	"786,151"	"56,842,402"	"87"	"0"	"87"	"4,945"	"0"	"4,945"
"MEX"	"toba"	"6,552"	"15,181"	"2,166"	"0"	"162"	"33"	"0"	"2"
"MEX"	"cott"	"267,209"	"1,177,756"	"7,137"	"1,981"	"376"	"8,406"	"2,333"	"442"
"MEX"	"nuts"	"161,631"	"353,145"	"8,147"	"4,314"	"4"	"2,877"	"1,524"	"1"
"MEX"	"bana"	"76,472"	"2,354,479"	"321"	"181"	"35"	"756"	"426"	"82"
"MEX"	"plan"	"0"	"17,477"	"321"	"181"	"35"	"6"	"3"	"1"
"MEX"	"frui"	"1,437,851"	"20,556,723"	"841"	"278"	"152"	"17,297"	"5,716"	"3,116"
"MEX"	"coff"	"629,799"	"158,325"	"23,104"	"0"	"686"	"3,658"	"0"	"109"
"MEX"	"coco"	"58,361"	"28,399"	"19,418"	"0"	"580"	"551"	"0"	"16"
"MEX"	"rubb"	"25,418"	"75,923"	"4,154"	"2,263"	"168"	"315"	"172"	"13"
"MEX"	"ocrp"	"44,559"	"207,315"	"2,912"	"1,032"	"240"	"604"	"214"	"50"
"MEX"	"catt"	"0"	"1,980,846"	"8,735"	"436"	"341"	"17,303"	"864"	"675"
"MEX"	"milk"	"0"	"12,227,334"	"1,475"	"125"	"109"	"18,035"	"1,528"	"1,333"
"MEX"	"poul"	"0"	"3,376,715"	"3,530"	"305"	"409"	"11,920"	"1,030"	"1,381"
"MEX"	"eggs"	"0"	"2,871,918"	"3,224"	"294"	"371"	"9,259"	"844"	"1,065"
"MEX"	"smlr"	"0"	"107,320"	"13,235"	"298"	"58"	"1,420"	"32"	"6"
"MEX"	"oliv"	"0"	"1,656,863"	"20,679"	"3,903"	"695"	"34,263"	"6,467"	"1,152"
"MEX"	"aqua"	"0"	"370"	"1,629"	"179"	"166"	"1"	"0"	"0"
"MEX"	"fish"	"0"	"1,572"	"0"	"0"	"0"	"0"	"0"	"0"
"MEX"	"meat"	"0"	"2,112,885"	"0"	"0"	"0"	"0"	"1"	"0"
"MEX"	"fsea"	"0"	"13"	"0"	"0"	"0"	"0"	"0"	"0"
"MEX"	"fveg"	"0"	"1,573,767"	"0"	"2"	"0"	"0"	"2"	"0"
"MEX"	"foil"	"0"	"2,417,334"	"0"	"0"	"0"	"0"	"0"	"0"
"MEX"	"dair"	"0"	"2,209,643"	"0"	"2"	"0"	"0"	"4"	"0"
"MEX"	"mmll"	"0"	"15,087,730"	"0"	"2"	"0"	"0"	"26"	"0"
"MEX"	"rmll"	"0"	"708,827"	"0"	"2"	"0"	"0"	"1"	"0"
"MEX"	"wmll"	"0"	"4,395,469"	"0"	"2"	"0"	"0"	"7"	"0"
"MEX"	"gmll"	"0"	"103,040"	"0"	"2"	"0"	"0"	"0"	"0"
"MEX"	"sref"	"0"	"15,254,596"	"0"	"1"	"0"	"0"	"11"	"0"
"MEX"	"pcof"	"0"	"44,139"	"0"	"5"	"0"	"0"	"0"	"0"
"MEX"	"food"	"0"	"3,934,786"	"0"	"2"	"0"	"0"	"7"	"0"
"MEX"	"beve"	"0"	"12,725,936"	"0"	"8"	"0"	"0"	"96"	"0"
"MHL"	"oils"	"6,784"	"19,200"	"6,635"	"0"	"0"	"127"	"0"	"0"
"MKD"	"maiz"	"37,065"	"190,722"	"810"	"63"	"112"	"154"	"12"	"21"
"MKD"	"sorg"	"61"	"77"	"4,154"	"0"	"130"	"0"	"0"	"0"
"MKD"	"rice"	"3,222"	"24,131"	"361"	"707"	"227"	"9"	"17"	"5"
"MKD"	"whea"	"113,318"	"371,134"	"1,328"	"0"	"53"	"493"	"0"	"20"
"MKD"	"ocer"	"7,427"	"16,717"	"1,887"	"58"	"88"	"32"	"1"	"1"
"MKD"	"puls"	"10,856"	"21,658"	"1,604"	"0"	"319"	"35"	"0"	"7"
"MKD"	"oils"	"9,634"	"20,569"	"2,670"	"313"	"367"	"55"	"6"	"8"
"MKD"	"ipot"	"12,691"	"181,931"	"224"	"87"	"38"	"41"	"16"	"7"
"MKD"	"leaf"	"7,228"	"230,171"	"139"	"30"	"13"	"32"	"7"	"3"
"MKD"	"vege"	"35,940"	"459,651"	"751"	"198"	"58"	"345"	"91"	"27"
"MKD"	"sugr"	"97"	"7,832"	"342"	"0"	"410"	"3"	"0"	"3"
"MKD"	"toba"	"16,582"	"25,547"	"2,055"	"165"	"399"	"52"	"4"	"10"
"MKD"	"nuts"	"9,821"	"5,972"	"3,185"	"370"	"240"	"19"	"2"	"1"
"MKD"	"bana"	"0"	"0"	""	""	""	"0"	"0"	"0"
"MKD"	"frui"	"71,039"	"659,213"	"456"	"36"	"13"	"301"	"24"	"9"
"MKD"	"ocrp"	"2,433"	"5,526"	"1,068"	"157"	"108"	"6"	"1"	"1"
"MKD"	"catt"	"0"	"4,381"	"8,946"	"488"	"532"	"39"	"2"	"2"
"MKD"	"milk"	"0"	"463,635"	"778"	"56"	"52"	"361"	"26"	"24"
"MKD"	"poul"	"0"	"1,499"	"3,127"	"139"	"246"	"5"	"0"	"0"
"MKD"	"eggs"	"0"	"9,038"	"2,614"	"128"	"206"	"24"	"1"	"2"
"MKD"	"smlr"	"0"	"4,436"	"8,352"	"348"	"28"	"37"	"2"	"0"
"MKD"	"oliv"	"0"	"13,410"	"4,137"	"377"	"355"	"55"	"5"	"5"
"MKD"	"aqua"	"0"	"2"	"1,629"	"179"	"166"	"0"	"0"	"0"
"MKD"	"meat"	"0"	"4,359"	"0"	"0"	"0"	"0"	"0"	"0"
"MKD"	"fveg"	"0"	"55,417"	"0"	"2"	"0"	"0"	"0"	"0"
"MKD"	"foil"	"0"	"12,507"	"0"	"0"	"0"	"0"	"0"	"0"
"MKD"	"dair"	"0"	"214,283"	"0"	"2"	"0"	"0"	"0"	"0"
"MKD"	"mmll"	"0"	"42,568"	"0"	"2"	"0"	"0"	"0"	"0"
"MKD"	"rmll"	"0"	"11,127"	"0"	"2"	"0"	"0"	"0"	"0"
"MKD"	"wmll"	"0"	"138,239"	"0"	"2"	"0"	"0"	"0"	"0"
"MKD"	"gmll"	"0"	"4,278"	"0"	"2"	"0"	"0"	"0"	"0"
"MKD"	"sref"	"0"	"5,134"	"0"	"1"	"0"	"0"	"0"	"0"
"MKD"	"pcof"	"0"	"5,111"	"0"	"5"	"0"	"0"	"0"	"0"
"MKD"	"food"	"0"	"33,342"	"0"	"2"	"0"	"0"	"0"	"0"
"MKD"	"beve"	"0"	"140,626"	"0"	"8"	"0"	"0"	"1"	"0"
"MLI"	"maiz"	"1,258,559"	"3,624,950"	"2,832"	"1"	"0"	"10,266"	"4"	"0"
"MLI"	"sorg"	"3,593,385"	"3,310,009"	"4,800"	"4"	"0"	"15,887"	"12"	"0"
"MLI"	"rice"	"969,519"	"3,167,528"	"2,205"	"1,255"	"0"	"6,984"	"3,975"	"0"
"MLI"	"whea"	"8,240"	"29,185"	"955"	"1,662"	"5"	"28"	"49"	"0"
"MLI"	"ocer"	"46,841"	"28,014"	"1,987"	"495"	"1"	"56"	"14"	"0"
"MLI"	"puls"	"643,201"	"335,093"	"8,123"	"0"	"0"	"2,722"	"0"	"0"
"MLI"	"gnut"	"491,541"	"240,000"	"4,836"	"13"	"0"	"1,161"	"3"	"0"
"MLI"	"oils"	"173,967"	"612,057"	"2,464"	"105"	"1"	"1,508"	"64"	"1"
"MLI"	"cass"	"8,228"	"83,180"	"369"	"0"	"0"	"31"	"0"	"0"
"MLI"	"ipot"	"13,689"	"310,902"	"28"	"147"	"0"	"9"	"46"	"0"
"MLI"	"spot"	"32,191"	"504,557"	"395"	"5"	"0"	"199"	"3"	"0"
